Ship-to ID,Visit_Count,Purchase_Count
29062141,29,88
29062141,82,63
29062141,30,14
29062141,23,4
29062141,92,45
29062141,20,37
29062141,10,57
29062141,37,88
29062141,15,65
29062141,46,34
29062141,20,81
29062141,9,78
29062141,32,38
29062141,28,60
29062141,20,29
29062141,10,3
29062174,26,69
29062174,77,18
29062174,32,44
29062174,12,59
29062174,42,45
29062174,49,61
29062174,20,3
29062174,5,64
29062174,23,44
29062174,16,36
29062174,71,43
29062174,74,80
29062174,68,88
29062174,45,42
29062174,65,99
29062174,11,54
29062174,10,42
29062174,54,92
29062174,81,70
29062174,52,81
29062177,86,81
29062177,89,22
29062177,54,34
29062177,9,45
29062177,81,84
29062177,5,98
29062177,71,9
29062177,21,57
29062177,9,92
29062177,79,6
29062177,14,70
29062177,2,47
29062177,74,59
29062177,17,18
29062177,69,17
29062177,61,67
29062183,83,21
29062183,83,61
29062183,25,29
29062183,84,44
29062183,71,24
29062183,76,66
29062183,18,7
29062183,18,71
29062183,65,76
29062240,70,68
29062240,45,67
29062240,67,25
29062240,71,51
29062240,20,66
29062240,12,34
29062240,100,77
29062240,71,19
29062240,67,23
29062240,63,28
29062240,12,52
29062240,12,24
29062240,19,23
29062240,11,22
29062240,27,11
29062240,25,77
29062240,4,19
29062240,65,4
29062241,1,47
29062241,75,36
29062241,99,67
29062241,14,95
29062241,35,49
29062241,3,12
29062241,3,40
29062241,63,9
29062254,29,87
29062254,20,23
29062254,15,86
29062254,21,37
29062254,39,18
29062254,57,85
29062254,100,21
29062255,58,74
29062255,86,68
29062255,79,99
29062255,88,44
29062255,39,74
29062265,88,36
29062265,96,31
29062265,67,95
29062265,15,71
29062265,5,71
29062265,43,68
29062265,17,96
29062265,33,49
29062265,79,15
29062265,19,32
29062265,17,7
29062265,44,31
29062276,56,32
29062276,36,53
29062276,26,76
29062276,9,88
29062276,45,71
29062276,51,15
29062276,6,90
29062276,19,31
29062276,91,30
29062276,90,20
29062276,54,27
29062276,68,44
29062276,89,45
29062293,44,55
29062293,48,86
29062293,57,90
29062293,82,18
29062293,26,17
29062293,77,96
29062293,3,43
29062293,42,80
29062294,22,68
29062294,82,52
29062294,11,5
29062294,70,35
29062294,81,77
29062295,29,38
29062295,14,40
29062295,96,38
29062295,40,68
29062295,3,13
29062295,24,27
29062295,21,9
29062295,92,24
29062295,60,100
29062295,4,93
29062295,94,36
29062295,72,55
29062296,88,45
29062305,60,51
29062305,92,30
29062305,85,37
29062305,16,67
29062305,100,35
29062305,64,38
29062305,16,88
29062305,45,2
29062305,90,84
29062305,62,3
29062305,91,30
29062355,34,89
29062355,93,90
29062355,92,95
29062355,77,42
29062355,77,89
29062355,80,38
29062355,34,54
29062355,40,81
29062355,66,64
29062355,4,44
29062355,74,6
29062355,25,67
29062355,3,79
29062355,44,47
29062355,32,100
29062355,78,22
29062355,85,99
29062355,58,76
29062406,42,73
29062412,79,58
29062412,4,45
29062412,68,36
29062412,74,5
29062412,37,15
29062412,58,37
29062412,87,6
29062412,70,42
29062412,68,73
29062412,61,80
29062412,48,7
29062412,18,14
29062412,36,82
29062412,8,26
29062414,64,67
29062414,3,15
29062414,77,66
29062414,32,27
29062414,92,28
29062414,99,21
29062414,66,82
29062414,47,85
29062414,64,8
29062414,19,31
29062414,34,30
29062414,91,70
29062414,47,31
29062414,89,11
29062414,64,98
29062414,35,56
29062414,39,14
29062414,29,45
29062414,97,42
29062414,19,61
29062414,45,82
29062414,12,67
29062414,73,71
29062414,5,37
29062414,33,77
29062414,100,48
29062414,49,96
29062414,89,35
29062414,36,26
29062448,32,32
29062448,66,58
29062448,25,32
29062448,93,76
29062448,49,40
29062448,1,80
29062448,2,62
29062448,57,88
29062448,36,31
29062469,62,17
29062469,48,81
29062481,6,72
29062497,98,15
29062497,40,59
29062499,15,48
29062499,13,67
29062499,66,71
29062499,52,52
29062499,30,26
29062499,50,57
29062499,82,72
29062499,70,1
29062499,38,82
29062499,94,60
29062499,39,99
29062499,53,75
29062499,18,27
29062499,75,71
29062499,66,39
29062499,50,63
29062499,23,24
29062499,56,18
29062499,9,87
29062503,19,12
29062503,5,94
29062503,7,59
29062503,7,93
29062503,81,14
29062503,18,19
29062503,94,32
29062503,34,78
29062503,46,17
29062503,41,47
29062503,42,46
29062503,54,2
29062503,83,19
29062503,60,55
29062503,2,83
29062503,88,59
29062503,28,46
29062503,43,64
29062503,100,9
29062503,20,91
29062511,33,72
29062515,14,11
29062515,13,36
29062515,32,22
29062515,81,91
29062515,18,64
29062515,79,68
29062515,10,13
29062515,40,82
29062515,9,49
29062532,52,67
29062532,7,14
29062532,92,40
29062532,53,24
29062532,94,84
29062532,22,86
29062532,80,98
29062532,12,81
29062532,7,62
29062532,90,97
29062553,73,39
29062553,71,61
29062553,51,37
29062553,24,97
29062553,7,0
29062553,98,34
29062553,56,4
29062553,79,28
29062553,63,38
29062553,50,13
29062553,12,98
29062553,6,33
29062553,17,54
29062553,47,4
29062553,86,78
29062553,75,97
29062553,34,61
29062581,33,49
29062581,99,42
29062581,99,78
29062581,6,33
29062581,43,43
29062581,45,89
29062581,14,80
29062581,55,36
29062603,31,64
29062603,96,19
29062603,37,93
29062603,93,60
29062603,9,6
29062603,100,18
29062603,19,71
29062603,35,30
29062627,37,13
29062627,26,96
29062627,81,42
29062627,4,57
29062627,43,5
29062627,77,16
29062627,14,17
29062627,12,76
29062627,18,72
29062627,78,43
29062627,39,42
29062627,5,49
29062627,63,2
29062627,68,24
29062627,5,5
29062627,100,89
29062627,12,0
29062627,42,58
29062633,61,21
29062633,32,30
29062633,7,65
29062633,2,77
29062633,41,99
29062633,12,95
29062633,8,85
29062633,11,21
29062633,48,30
29062633,18,43
29062633,59,12
29062633,76,57
29062633,78,52
29062644,43,20
29062644,75,22
29062644,70,35
29062644,89,41
29062644,63,62
29062644,89,76
29062762,34,94
29062762,4,40
29062762,34,46
29062762,48,70
29062762,81,43
29062762,71,19
29062762,86,65
29062762,62,58
29062762,9,77
29062762,89,82
29062762,35,4
29062762,87,53
29062762,84,95
29062762,73,61
29062762,41,64
29062762,2,28
29062762,70,17
29062762,39,51
29062767,65,36
29062767,28,43
29062767,40,60
29062767,75,82
29062767,41,41
29062767,22,99
29062767,60,77
29062767,48,14
29062767,96,26
29062767,73,42
29062767,78,39
29062767,9,58
29062767,35,89
29062787,84,96
29062787,3,67
29062787,72,62
29062787,49,74
29062787,21,28
29062787,74,66
29062787,75,7
29062787,40,98
29062787,91,66
29062797,30,97
29062797,61,25
29062797,59,44
29062797,60,46
29062797,61,43
29062797,70,4
29062797,7,44
29062797,45,49
29062797,69,98
29062797,71,21
29062797,13,34
29062797,79,18
29062797,34,66
29062797,1,35
29062797,14,35
29062797,93,75
29062797,7,26
29062797,67,1
29062797,18,59
29062797,36,0
29062797,15,73
29062797,24,90
29062818,17,78
29062824,32,70
29062824,44,79
29062824,62,40
29062824,2,58
29062824,27,13
29062824,31,89
29062824,12,2
29062824,89,66
29062824,42,86
29062824,29,93
29062824,66,73
29062824,28,81
29062824,30,41
29062824,13,29
29062832,20,19
29062832,93,40
29062832,70,65
29062832,26,68
29062832,93,76
29062832,44,16
29062832,55,3
29062832,62,77
29062832,37,62
29062832,14,42
29062832,15,91
29062832,22,57
29062832,89,18
29062832,49,74
29062851,96,76
29062851,13,75
29062851,30,19
29062851,49,72
29062862,37,51
29062862,65,40
29062862,47,56
29062862,57,1
29062862,6,54
29062862,51,80
29062862,50,43
29062862,46,48
29062862,69,62
29062862,32,70
29062862,23,12
29062862,9,6
29062862,6,31
29062862,100,92
29062862,90,70
29062862,52,77
29062862,94,53
29062862,8,7
29062862,89,70
29062862,52,19
29062869,75,26
29062869,44,11
29062869,56,59
29062869,72,72
29062869,50,30
29062869,64,10
29062869,46,38
29062869,89,66
29062869,98,77
29062869,18,96
29062869,91,21
29062869,83,72
29062869,24,75
29062869,19,74
29062869,23,79
29062869,35,11
29062869,76,76
29062869,90,97
29062869,5,90
29062874,100,11
29062874,96,70
29062874,15,51
29062874,39,73
29062874,24,2
29062874,73,9
29062874,86,21
29062874,10,78
29062874,24,69
29062874,17,35
29062874,96,6
29062874,44,73
29062874,66,43
29062874,23,31
29062874,1,83
29062876,86,41
29062876,93,96
29062876,98,4
29062876,53,61
29062876,63,73
29062876,79,59
29062883,84,16
29062883,95,22
29062890,59,73
29062890,11,56
29062890,41,56
29062890,38,64
29062890,44,55
29062890,70,94
29062890,87,68
29062890,13,52
29062890,9,77
29062890,53,23
29062890,45,48
29062890,27,69
29062890,56,9
29062890,82,100
29062890,9,52
29062890,89,28
29062890,10,53
29062890,51,57
29062890,39,12
29062899,3,14
29062899,7,75
29062933,37,50
29062933,19,80
29062933,49,22
29062934,51,13
29062934,92,67
29062934,68,38
29062934,69,88
29062934,81,20
29062934,82,56
29062934,58,0
29062934,73,56
29062934,75,48
29062934,99,76
29062944,86,42
29062944,13,0
29062944,62,52
29062944,63,25
29062944,77,100
29062944,36,87
29062944,73,16
29062944,2,29
29062944,57,43
29062944,40,16
29062944,8,84
29062944,96,16
29062944,84,14
29062971,9,49
29062971,66,83
29062971,39,42
29062980,93,100
29062980,6,60
29062980,23,67
29062980,84,81
29062980,19,12
29062980,97,30
29062981,32,54
29062981,44,40
29062981,99,11
29062981,71,88
29062981,64,42
29062981,87,98
29062981,1,85
29062981,69,96
29062981,84,7
29063008,96,81
29063028,35,30
29063028,20,7
29063028,66,83
29063028,47,4
29063028,44,49
29063028,80,47
29063028,72,32
29063028,83,46
29063028,39,10
29063028,32,53
29063028,3,72
29063028,76,75
29063028,62,97
29063029,5,56
29063029,61,45
29063029,33,62
29063029,90,61
29063029,67,20
29063029,25,18
29063029,29,86
29063029,38,30
29063029,89,56
29063029,68,76
29063029,98,54
29063029,22,37
29063029,57,64
29063029,13,83
29063029,59,40
29063029,49,40
29063029,23,7
29063029,44,14
29063029,26,47
29063038,3,15
29063038,69,14
29063038,15,23
29063038,39,13
29063038,11,58
29063038,84,55
29063038,51,45
29063038,72,35
29063038,53,24
29063055,34,96
29063055,86,30
29063055,37,93
29063055,86,72
29063055,97,13
29063055,29,18
29063055,29,60
29063055,45,89
29063055,61,50
29063055,98,80
29063055,89,94
29063055,67,90
29063055,5,50
29063055,95,48
29063069,45,34
29063069,3,67
29063069,56,66
29063069,65,62
29063069,90,69
29063069,40,99
29063069,48,67
29063069,46,42
29063069,32,26
29063069,89,78
29063069,44,21
29063069,75,91
29063069,57,1
29063069,63,16
29063072,74,33
29063072,45,78
29063072,86,43
29063072,54,51
29063072,10,27
29063072,35,60
29063072,98,28
29063072,83,66
29063072,67,17
29063072,91,97
29063072,53,99
29063072,98,47
29063072,57,57
29063072,18,50
29063072,92,12
29063072,77,66
29063072,39,30
29063072,24,66
29063072,14,36
29063072,27,11
29063072,61,19
29063072,43,82
29063072,14,82
29063076,95,13
29063076,26,83
29063076,62,61
29063076,71,49
29063076,88,55
29063076,43,58
29063076,43,12
29063076,75,63
29063076,20,77
29063076,11,63
29063076,54,51
29063076,57,31
29063090,36,83
29063090,49,61
29063090,14,24
29063090,49,67
29063090,17,64
29063090,79,54
29063090,56,99
29063090,55,84
29063090,3,16
29063090,37,20
29063090,89,9
29063090,82,7
29063090,75,27
29063090,35,12
29063090,77,71
29063090,50,58
29063090,68,98
29063090,19,45
29063090,33,54
29063090,2,98
29063090,34,44
29063090,30,93
29063090,19,66
29063090,7,66
29063090,40,62
29063090,38,89
29063162,17,24
29063162,73,82
29063162,45,42
29063162,10,47
29063162,78,90
29063162,22,89
29063162,49,69
29063162,93,35
29063162,89,6
29063162,70,78
29063162,1,27
29063162,36,69
29063162,59,47
29063162,52,74
29063162,100,34
29063162,19,89
29063162,75,90
29063172,3,16
29063172,57,5
29063182,33,71
29063182,13,50
29063208,91,67
29063208,34,79
29063208,88,12
29063208,73,42
29063208,31,61
29063208,35,93
29063208,11,82
29063208,31,35
29063212,79,24
29063212,56,50
29063212,80,35
29063212,53,16
29063212,54,65
29063212,43,42
29063212,35,99
29063212,90,31
29063212,25,69
29063212,28,84
29063212,52,100
29063212,47,38
29063212,10,72
29063212,11,64
29063212,19,91
29063212,29,8
29063213,64,64
29063213,48,6
29063213,8,26
29063213,54,82
29063213,74,70
29063213,3,0
29063213,34,59
29063213,83,40
29063213,12,17
29063213,13,47
29063213,88,91
29063213,94,12
29063213,19,73
29063213,71,75
29063213,5,19
29063213,1,94
29063213,43,12
29063213,100,85
29063230,100,7
29063230,98,97
29063230,17,38
29063230,52,39
29063230,46,1
29063230,54,24
29063230,35,30
29063230,52,37
29063230,95,79
29063230,19,59
29063230,73,36
29063230,2,2
29063230,45,100
29063230,1,8
29063230,20,56
29063230,35,70
29063230,1,57
29063230,43,99
29063230,5,55
29063230,27,28
29063230,39,17
29063234,16,49
29063234,63,84
29063234,74,56
29063234,71,20
29063234,11,57
29063234,88,85
29063234,73,91
29063234,81,100
29063234,56,24
29063235,47,82
29063235,50,96
29063235,98,19
29063235,59,11
29063235,4,16
29063235,100,49
29063235,56,41
29063236,80,66
29063236,100,72
29063236,6,77
29063236,20,84
29063236,54,92
29063236,31,24
29063236,73,66
29063236,7,44
29063236,45,18
29063236,32,21
29063236,74,51
29063236,78,82
29063236,86,86
29063239,65,2
29063239,23,87
29063239,8,97
29063239,77,34
29063239,16,73
29063239,98,88
29063239,35,64
29063239,80,20
29063239,1,8
29063239,19,63
29063239,11,24
29063308,64,8
29063308,71,95
29063308,19,75
29063308,11,28
29063308,82,53
29063308,58,19
29063308,61,36
29063308,7,92
29063308,85,0
29063308,91,30
29063308,74,27
29063308,81,21
29063308,62,44
29063308,14,16
29063308,53,13
29063308,92,69
29063308,61,3
29063308,51,84
29063310,67,51
29063310,35,56
29063310,45,97
29063310,59,94
29063310,30,48
29063310,70,87
29063310,26,85
29063310,45,62
29063310,53,16
29063310,91,71
29063310,19,14
29063310,35,66
29063311,6,20
29063311,38,24
29063311,47,8
29063311,90,32
29063311,22,26
29063311,55,97
29063311,32,15
29063311,55,77
29063311,60,67
29063311,46,66
29063311,60,63
29063311,5,75
29063311,81,63
29063311,38,58
29063311,51,71
29063311,53,48
29063311,78,63
29063311,50,10
29063311,73,47
29063311,80,41
29063311,53,75
29063311,68,47
29063311,34,81
29063382,25,57
29063382,30,54
29063383,1,38
29063385,71,76
29063408,17,23
29063408,4,17
29063408,59,45
29063408,38,61
29063408,10,29
29063408,93,62
29063408,77,48
29063408,53,97
29063408,23,64
29063408,37,81
29063408,96,50
29063408,86,92
29063408,82,98
29063408,99,85
29063408,57,69
29063439,2,73
29063439,49,46
29063439,32,21
29063439,49,96
29063439,92,43
29063439,36,22
29063439,63,72
29063439,71,5
29063439,15,14
29063439,64,22
29063439,36,21
29063439,27,75
29063439,98,55
29063439,60,92
29063439,99,39
29063439,4,17
29063439,80,56
29063439,75,16
29063439,46,72
29063439,64,5
29063439,44,61
29063439,17,80
29063439,69,54
29063439,68,77
29063475,100,56
29063475,7,61
29063475,90,12
29063475,79,20
29063475,31,65
29063475,58,73
29063475,45,77
29063475,89,18
29063478,75,56
29063478,55,72
29063478,46,27
29063478,45,41
29063478,76,2
29063478,65,41
29063478,47,34
29063478,29,100
29063478,51,72
29063478,27,94
29063478,33,78
29063478,35,3
29063478,81,63
29063493,94,14
29063493,9,37
29063493,78,33
29063493,70,7
29063493,88,8
29063493,19,24
29063493,96,100
29063493,63,99
29063493,16,14
29063493,33,27
29063493,26,14
29063493,4,5
29063493,57,21
29063493,66,42
29063493,31,54
29063493,43,13
29063493,87,79
29063493,85,75
29063493,32,97
29063493,23,30
29063493,66,12
29063518,63,76
29063518,9,40
29063521,82,27
29063521,37,59
29063521,35,41
29063521,58,86
29063521,50,36
29063521,27,70
29063521,40,37
29063521,87,98
29063521,96,9
29063521,13,32
29063521,62,80
29063521,67,100
29063521,35,15
29063521,66,82
29063527,98,0
29063527,27,87
29063527,13,34
29063527,7,69
29063527,83,15
29063527,4,9
29063527,86,44
29063527,7,20
29063527,22,8
29063527,90,87
29063527,28,99
29063527,90,84
29063527,45,100
29063527,87,93
29063527,33,93
29063527,55,98
29063527,77,41
29063527,66,45
29063527,38,89
29063527,6,46
29063530,37,86
29063530,77,50
29063530,61,22
29063530,82,33
29063530,77,99
29063530,57,86
29063556,97,75
29063556,38,31
29063556,92,38
29063562,88,100
29063562,33,51
29063562,30,97
29063562,18,58
29063562,47,63
29063562,40,53
29063562,28,35
29063562,27,27
29063562,81,60
29063562,63,27
29063562,69,21
29063571,95,26
29063571,53,99
29063571,7,52
29063571,38,94
29063571,8,80
29063571,86,83
29063571,81,31
29063571,48,1
29063571,11,100
29063571,66,90
29063571,78,16
29063571,93,37
29063571,16,33
29063571,82,77
29063571,16,45
29063571,21,43
29063571,72,51
29063571,82,27
29063593,60,29
29063593,2,77
29063593,51,74
29063593,64,11
29063593,40,68
29063593,62,51
29063593,87,44
29063593,49,12
29063593,100,94
29063593,7,14
29063593,61,11
29063593,50,5
29063593,56,99
29063593,90,54
29063593,49,8
29063593,59,52
29063593,11,59
29063593,21,90
29063593,34,12
29063593,16,69
29063593,47,38
29063628,40,41
29063628,29,76
29063684,84,57
29063684,61,26
29063684,67,51
29063684,16,66
29063684,29,21
29063684,74,14
29063684,76,12
29063684,89,13
29063684,78,74
29063684,37,40
29063684,81,73
29063685,19,90
29063685,94,82
29063685,59,73
29063685,15,2
